tok	sentstart	reported_conf	reported_pred
bedingt	no	0.9918591380119324	x
.	no	0.9777023792266846	x
Ihr	yes	0.9841305613517761	x
Spiel	no	0.9718649983406067	x
,	no	0.9985936284065247	x
ihr	no	0.9479260444641113	x
Singen	no	0.8903104066848755	x
hat	no	0.9866518974304199	x
den	no	0.989439070224762	x
unangenehm	no	0.98331218957901	x
richtigen	no	0.9822703003883362	x
geistlosen	no	0.9846565127372742	x
Takt	no	0.9843733310699463	x
der	no	0.9849293828010559	x
singenden	no	0.9804916381835938	x
Maschine	no	0.9026862382888794	x
,	no	0.9999353885650635	x
und	no	0.9309900999069214	x
ebenso	no	0.9618378281593323	x
ist	no	0.982317328453064	x
ihr	no	0.9804250597953796	x
Tanz	no	0.9858043193817139	x
.	no	0.9944556355476379	x
Uns	yes	0.8607608079910278	x
ist	no	0.9581668376922607	x
diese	no	0.9623838067054749	x
Olimpia	no	0.9606249928474426	x
ganz	no	0.9726803302764893	x
unheimlich	no	0.9737918376922607	x
geworden	no	0.8886973261833191	x
,	no	0.9999583959579468	x
wir	no	0.913394033908844	x
mochten	no	0.91680908203125	x
nichts	no	0.9315838813781738	x
mit	no	0.9479764103889465	x
ihr	no	0.9513078331947327	x
zu	no	0.9578466415405273	x
schaffen	no	0.9678246974945068	x
haben	no	0.802963376045227	x
,	no	0.999929666519165	x
es	no	0.9037554264068604	x
war	no	0.947482168674469	x
uns	no	0.9742709994316101	x
als	no	0.9753611087799072	x
tue	no	0.9824612736701965	x
sie	no	0.982475996017456	x
nur	no	0.9854235053062439	x
so	no	0.9874765276908875	x
wie	no	0.986376941204071	x
ein	no	0.9857580661773682	x
lebendiges	no	0.9828656315803528	x
Wesen	no	0.9479350447654724	x
und	no	0.9998570680618286	x
doch	no	0.9384327530860901	x
habe	no	0.9553418159484863	x
es	no	0.9632505178451538	x
mit	no	0.9758599400520325	x
ihr	no	0.9776633977890015	x
eine	no	0.9833971858024597	x
eigne	no	0.9788782596588135	x
Bewandtnis.	no	0.9102553129196167	x
“	no	0.9999545812606812	x
–	no	0.9995716214179993	x
Nathanael	no	0.8943024277687073	x
gab	no	0.9509655833244324	x
sich	no	0.9366440773010254	x
dem	no	0.9099733233451843	x
bittern	no	0.8703209757804871	x
Gefühl	no	0.573575496673584	x
,	no	0.9993075132369995	x
das	no	0.8475136756896973	reported
ihn	no	0.8258142471313477	reported
bei	no	0.7765327095985413	reported
diesen	no	0.5565005540847778	reported
Worten	no	0.9902262687683105	reported
Siegmunds	no	0.9934917092323303	reported
ergreifen	no	0.9853336215019226	reported
wollte	no	0.99836665391922	reported
,	no	0.6208088994026184	x
durchaus	no	0.5852159857749939	x
nicht	no	0.651229202747345	x
hin	no	0.9582033157348633	x
,	no	0.9990993738174438	x
er	no	0.8451461791992188	x
wurde	no	0.8869411945343018	x
Herr	no	0.907919704914093	x
seines	no	0.8512750267982483	x
Unmuts	no	0.822638750076294	x
und	no	0.9986863732337952	x
sagte	no	0.9871441721916199	x
bloß	no	0.9745571613311768	x
sehr	no	0.9567427039146423	x
ernst	no	0.9489656686782837	x
:	no	0.9935879707336426	x
„	no	0.999995231628418	x
Wohl	no	0.9294595718383789	x
mag	no	0.9456368088722229	x
euch	no	0.895866870880127	x
,	no	0.9936196208000183	x
ihr	no	0.9578453302383423	x
kalten	no	0.9481942057609558	x
prosaischen	no	0.8162418603897095	x
Menschen	no	0.6065294742584229	x
,	no	0.9600740671157837	x
Olimpia	no	0.9340550303459167	x
unheimlich	no	0.9447311758995056	x
sein	no	0.9588199257850647	x
.	no	0.9919443130493164	x
Nur	yes	0.9778083562850952	x
dem	no	0.978708803653717	x
poetischen	no	0.9524213075637817	x
Gemüt	no	0.9388307929039001	x
entfaltet	no	0.983249843120575	x
sich	no	0.9951253533363342	x
das	no	0.9823034405708313	x
gleich	no	0.9840809106826782	x
organisierte	no	0.9771890640258789	x
!	no	0.9997419714927673	x
–	yes	0.9998030066490173	x
Nur	no	0.8900697231292725	x
mir	no	0.8720559477806091	x
ging	no	0.9324838519096375	x
ihr	no	0.8838565349578857	x
Liebesblick	no	0.8629046082496643	x
auf	no	0.7828105688095093	x
und	no	0.9993950128555298	x
durchstrahlte	no	0.8997917175292969	x
Sinn	no	0.8665558099746704	x
und	no	0.9080900549888611	x
Gedanken	no	0.9800328612327576	x
,	no	0.9953952431678772	x
nur	no	0.9438332915306091	x
in	no	0.9570201635360718	x
Olimpias	no	0.9478459358215332	x
Liebe	no	0.9565511345863342	x
finde	no	0.9872170090675354	x
ich	no	0.9865415096282959	x
mein	no	0.9871737957000732	x
Selbst	no	0.9860547184944153	x
wieder	no	0.9911442399024963	x
.	no	0.9919124841690063	x
Euch	yes	0.9609448909759521	x
mag	no	0.9891512393951416	x
es	no	0.9878623485565186	x
nicht	no	0.9906076192855835	x
recht	no	0.9899082183837891	x
sein	no	0.9889901876449585	x
,	no	0.9999743700027466	x
daß	no	0.8199841380119324	x
sie	no	0.8017780780792236	x
nicht	no	0.8345407247543335	x
in	no	0.7638809680938721	x
platter	no	0.6706263422966003	x
Konversation	no	0.8977896571159363	x
faselt	no	0.9467370510101318	x
wie	no	0.6348181366920471	x
die	no	0.5742533802986145	x
andern	no	0.5121123790740967	x
flachen	no	0.5676502585411072	x
Gemüter	no	0.6046987771987915	x
.	no	0.9984136819839478	x
Sie	yes	0.6129974722862244	reported
spricht	no	0.9805117249488831	reported
wenig	no	0.991633415222168	reported
Worte	no	0.9999451637268066	reported
,	no	0.9977366924285889	x
das	no	0.8139973878860474	x
ist	no	0.8134990930557251	x
wahr	no	0.7387050986289978	x
;	no	0.9999892711639404	x
aber	no	0.7338927984237671	reported
diese	no	0.659104585647583	reported
wenigen	no	0.5938276648521423	reported
Worte	no	0.9938662648200989	reported
erscheinen	no	0.9654510021209717	reported
als	no	0.9118005633354187	reported
echte	no	0.8472735285758972	reported
Hieroglyphe	no	0.8313599228858948	reported
der	no	0.8029372096061707	reported
innern	no	0.7871017456054688	reported
Welt	no	0.7728598117828369	reported
voll	no	0.7319210767745972	reported
Liebe	no	0.7158144116401672	reported
und	no	0.7190176248550415	reported
hoher	no	0.5774097442626953	reported
Erkenntnis	no	0.7146061658859253	reported
des	no	0.7440839409828186	reported
geistigen	no	0.7463072538375854	reported
Lebens	no	0.7408316135406494	reported
in	no	0.7016535401344299	reported
der	no	0.6914530992507935	reported
Anschauung	no	0.8383438587188721	reported
des	no	0.8468837738037109	reported
ewigen	no	0.842896580696106	reported
Jenseits	no	0.8438085317611694	reported
.	no	0.8733413815498352	reported
Doch	yes	0.8145219087600708	x
für	no	0.7365447878837585	x
alles	no	0.6965156197547913	x
das	no	0.595228910446167	x
habt	no	0.5072588920593262	x
ihr	no	0.554935872554779	x
keinen	no	0.5618680715560913	x
Sinn	no	0.9423803091049194	x
,	no	0.9992976188659668	x
und	no	0.9220983386039734	x
alles	no	0.917638897895813	x
sind	no	0.9658514261245728	x
verlorne	no	0.9105405807495117	x
Worte.	no	0.9892155528068542	x
“	no	0.9811363816261292	x
–	no	0.9742313027381897	x
„	no	0.9999964237213135	x
Behüte	no	0.8272878527641296	x
dich	no	0.7316619157791138	x
Gott	no	0.6901904344558716	x
,	no	0.8494548797607422	x
Herr	no	0.5164304971694946	x
Bruder	no	0.9225959777832031	x
“	no	0.9603765606880188	x
,	no	0.9979952573776245	x
sagte	no	0.9946004152297974	x
Siegmund	no	0.9777244925498962	x
sehr	no	0.9709249138832092	x
sanft	no	0.9047514200210571	x
,	no	0.9929541945457458	x
beinahe	no	0.9662036299705505	x
wehmütig	no	0.7756024599075317	x
,	no	0.9995322227478027	x
„	no	0.9999799728393555	x
aber	no	0.891843318939209	x
mir	no	0.8465646505355835	x
scheint	no	0.8588317036628723	x
es	no	0.5449268221855164	x
,	no	0.9969521760940552	x
du	no	0.9251883625984192	x
seist	no	0.9327089190483093	x
auf	no	0.956291139125824	x
bösem	no	0.9484889507293701	x
Wege	no	0.9504992365837097	x
.	no	0.9884232878684998	x
Auf	yes	0.9573096632957458	x
mich	no	0.9252314567565918	x
kannst	no	0.9236985445022583	x
du	no	0.90604168176651	x
rechnen	no	0.5304931998252869	x
,	no	0.9995049238204956	x
wenn	no	0.7146111130714417	x
alles	no	0.9196962118148804	x
–	no	0.9934385418891907	x
nein	no	0.512895941734314	x
,	no	0.9994841814041138	x
ich	no	0.6640229821205139	reported
mag	no	0.5194756388664246	reported
nichts	no	0.8558170199394226	reported
weiter	no	0.9472096562385559	reported
sagen	no	0.998988687992096	reported
!	no	0.9993801116943359	reported
“	no	0.9334712028503418	x
–	no	0.9980327486991882	x
Dem	no	0.9117361307144165	x
Nathanael	no	0.6938714385032654	x
war	no	0.9750069975852966	x
es	no	0.962498664855957	x
plötzlich	no	0.9355916380882263	x
,	no	0.999942421913147	x
als	no	0.8633224368095398	x
meine	no	0.7949342727661133	x
der	no	0.7576532959938049	x
kalte	no	0.7412945032119751	x
prosaische	no	0.5377846956253052	x
Siegmund	no	0.5951509475708008	x
es	no	0.5048182606697083	x
sehr	no	0.5182186961174011	x
treu	no	0.5203328132629395	x
mit	no	0.503577709197998	x
ihm	no	0.9388313889503479	x
,	no	0.999504566192627	x
er	no	0.8605760335922241	x
schüttelte	no	0.9539581537246704	x
daher	no	0.93363356590271	x
die	no	0.9556341171264648	x
ihm	no	0.931549608707428	x
dargebotene	no	0.8551676273345947	x
Hand	no	0.9503021836280823	x
recht	no	0.9632334113121033	x
herzlich	no	0.9809032678604126	x
.	no	0.9919014573097229	x
Nathanael	yes	0.6424738764762878	x
hatte	no	0.633618175983429	x
rein	no	0.62576824426651	x
vergessen	no	0.6204884052276611	x
,	no	0.9855270385742188	x
daß	no	0.9410616159439087	x
es	no	0.9487733244895935	x
eine	no	0.9506076574325562	x
Klara	no	0.9393404722213745	x
in	no	0.9351016283035278	x
der	no	0.9276632070541382	x
Welt	no	0.9181113243103027	x
gebe	no	0.8881157040596008	x
,	no	0.9931787252426147	x
die	no	0.9274218678474426	x
er	no	0.8908108472824097	x
sonst	no	0.86309814453125	x
geliebt	no	0.5333381295204163	x
;	no	0.9999195337295532	x
die	no	0.8592856526374817	x
Mutter	no	0.77068030834198	x
–	no	0.9502705931663513	x
Lothar	no	0.8319647312164307	x
–	no	0.9995003938674927	x
alle	no	0.904954195022583	x
waren	no	0.9137207269668579	x
aus	no	0.927492618560791	x
seinem	no	0.9046475887298584	x
Gedächtnis	no	0.7821955680847168	x
entschwunden	no	0.7324710488319397	x
,	no	0.9997041821479797	x
er	no	0.9064843654632568	x
lebte	no	0.9618505239486694	x
nur	no	0.969461977481842	x
für	no	0.9734550714492798	x
Olimpia	no	0.903682291507721	x
,	no	0.9995214939117432	x
bei	no	0.911774218082428	x
der	no	0.8896267414093018	x
er	no	0.8439963459968567	x
täglich	no	0.8360578417778015	x
stundenlang	no	0.8176752328872681	x
saß	no	0.8417739868164062	x
und	no	0.9992594122886658	x
von	no	0.560030460357666	x
seiner	no	0.7079553008079529	x
Liebe	no	0.9293538331985474	x
,	no	0.8684521913528442	x
von	no	0.5789327025413513	x
zum	no	0.6472665667533875	x
Leben	no	0.7042115926742554	x
erglühter	no	0.7572809457778931	x
Sympathie	no	0.9193896651268005	x
,	no	0.8617120981216431	x
von	no	0.6944773197174072	x
psychischer	no	0.7852740287780762	x
Wahlverwandtschaft	no	0.8470693230628967	x
phantasierte	no	0.9904623627662659	x
,	no	0.9943307638168335	x
welches	no	0.8354478478431702	x
alles	no	0.7085154056549072	x
Olimpia	no	0.6591725945472717	x
mit	no	0.6000943183898926	x
großer	no	0.590060830116272	x
Andacht	no	0.6101180911064148	x
anhörte	no	0.5368041396141052	x
.	no	0.9709364175796509	x
Aus	yes	0.899276852607727	x
dem	no	0.8353772759437561	x
tiefsten	no	0.8962111473083496	x
Grunde	no	0.9389933347702026	x
des	no	0.9462667107582092	x
Schreibpults	no	0.9432544708251953	x
holte	no	0.9777571558952332	x
Nathanael	no	0.9678483605384827	x
alles	no	0.944969117641449	x
hervor	no	0.9562829732894897	x
,	no	0.9997125267982483	x
was	no	0.7014681696891785	reported
er	no	0.5953954458236694	reported
jemals	no	0.5379579067230225	reported
geschrieben	no	0.9230689406394958	reported
.	no	0.9761732220649719	reported
Gedichte	yes	0.7288321256637573	reported
,	no	0.7633171081542969	reported
Phantasien	no	0.7487384080886841	reported
,	no	0.6949145793914795	reported
Visionen	no	0.8376268148422241	reported
,	no	0.6047726273536682	reported
Romane	no	0.8978672027587891	reported
,	no	0.6415508985519409	reported
Erzählungen	no	0.9986944794654846	reported
,	no	0.9214739799499512	x
das	no	0.8243312835693359	x
wurde	no	0.9074648022651672	x
täglich	no	0.9033029079437256	x
vermehrt	no	0.9660624265670776	x
mit	no	0.9937992691993713	x
allerlei	no	0.9654984474182129	x
ins	no	0.971721887588501	x
Blaue	no	0.9692330956459045	x
fliegenden	no	0.9718281626701355	x
Sonetten	no	0.5162627100944519	x
,	no	0.9309834837913513	x
Stanzen	no	0.8915890455245972	x
,	no	0.9528861045837402	x
Kanzonen	no	0.5138773918151855	x
,	no	0.9999943971633911	x
und	no	0.678708016872406	reported
das	no	0.5769805312156677	reported
alles	no	0.6420018672943115	reported
las	no	0.8513259291648865	reported
er	no	0.8731350302696228	reported
der	no	0.9005352258682251	reported
Olimpia	no	0.9237538576126099	reported
stundenlang	no	0.9313734769821167	reported
hintereinander	no	0.9544881582260132	reported
vor	no	0.9994254112243652	reported
,	no	0.980141282081604	x
ohne	no	0.8754716515541077	x
zu	no	0.8192116022109985	x
ermüden	no	0.8083400726318359	x
.	no	0.888167142868042	x
Aber	yes	0.7138535380363464	x
auch	no	0.9037362337112427	x
noch	no	0.952531099319458	x
nie	no	0.9757853150367737	x
hatte	no	0.9858617782592773	x
er	no	0.9904663562774658	x
eine	no	0.9911433458328247	x
solche	no	0.9911531805992126	x
herrliche	no	0.9875268340110779	x
Zuhörerin	no	0.9901390075683594	x
gehabt	no	0.9932668209075928	x
.	no	0.9900251626968384	x
Sie	yes	0.9031488299369812	x
stickte	no	0.9108176827430725	x
und	no	0.992084801197052	x
strickte	no	0.9839045405387878	x
nicht	no	0.902612030506134	x
,	no	0.9999513626098633	x
sie	no	0.908591091632843	x
sah	no	0.9602513313293457	x
nicht	no	0.9592021107673645	x
durchs	no	0.96155846118927	x
Fenster	no	0.8159611821174622	x
,	no	0.9998283386230469	x
sie	no	0.9203622937202454	x
fütterte	no	0.9320057034492493	x
keinen	no	0.9186426401138306	x
Vogel	no	0.6758231520652771	x
,	no	0.9995443224906921	x
sie	no	0.9188242554664612	x
spielte	no	0.9565197229385376	x
mit	no	0.973957896232605	x
keinem	no	0.9642909169197083	x
Schoßhündchen	no	0.942391574382782	x
,	no	0.9919222593307495	x
mit	no	0.982153594493866	x
keiner	no	0.9741748571395874	x
Lieblingskatze	no	0.8656086921691895	x
,	no	0.9998701810836792	x
sie	no	0.9205792546272278	x
drehte	no	0.9627463221549988	x
keine	no	0.9610728621482849	x
Papierschnitzchen	no	0.9547634720802307	x
oder	no	0.9835368990898132	x
sonst	no	0.9766072630882263	x
etwas	no	0.9789791703224182	x
in	no	0.9813857674598694	x
der	no	0.9808345437049866	x
Hand	no	0.9155911803245544	x
,	no	0.999984860420227	x
sie	no	0.8777855634689331	x
durfte	no	0.9019534587860107	x
kein	no	0.8597359657287598	x
Gähnen	no	0.7138471007347107	x
durch	no	0.8650990128517151	x
einen	no	0.8410026431083679	x
leisen	no	0.7687483429908752	x
erzwungenen	no	0.5894593000411987	x
Husten	no	0.6110515594482422	x
bezwingen	no	0.8360646367073059	x
–	no	0.9930179119110107	x
kurz	no	0.9712055325508118	x
!	no	0.9459834098815918	x
–	yes	0.9971845746040344	x
stundenlang	no	0.9335552453994751	x
sah	no	0.9910423755645752	x
sie	no	0.9848280549049377	x
mit	no	0.986713707447052	x
starrem	no	0.9867886304855347	x
Blick	no	0.9913098812103271	x
unverwandt	no	0.9855160117149353	x
dem	no	0.9860681295394897	x
Geliebten	no	0.9813379049301147	x
ins	no	0.9843419194221497	x
Auge	no	0.9614775776863098	x
,	no	0.9997156262397766	x
ohne	no	0.9303876757621765	x
sich	no	0.9434683322906494	x
zu	no	0.9361729621887207	x
rücken	no	0.929542064666748	x
und	no	0.9784441590309143	x
zu	no	0.9625301361083984	x
bewegen	no	0.8174275755882263	x
,	no	0.9999314546585083	x
und	no	0.8976472020149231	x
immer	no	0.8841248750686646	x
glühender	no	0.8566449880599976	x
,	no	0.969719409942627	x
immer	no	0.9567004442214966	x
lebendiger	no	0.9608092904090881	x
wurde	no	0.9744365811347961	x
dieser	no	0.9725279808044434	x
Blick	no	0.9846023321151733	x
.	no	0.9931638836860657	x
Nur	yes	0.8289250731468201	x
wenn	no	0.774642288684845	x
Nathanael	no	0.7380976676940918	x
endlich	no	0.7608098387718201	x
aufstand	no	0.6561746597290039	x
und	no	0.9924589991569519	x
ihr	no	0.9349850416183472	x
die	no	0.8913285136222839	x
Hand	no	0.7731110453605652	x
,	no	0.9810768365859985	x
auch	no	0.9656274914741516	x
wohl	no	0.9609110951423645	x
den	no	0.9521505236625671	x
Mund	no	0.9490015506744385	x
küßte	no	0.7174151539802551	x
,	no	0.9997294545173645	x
sagte	no	0.9930549263954163	x
sie	no	0.9622875452041626	x
:	no	0.9841017127037048	x
„	no	0.9999709129333496	x
Ach	no	0.9385401606559753	x
,	no	0.9906118512153625	x
ach	no	0.9686623215675354	x
!	no	0.9387341141700745	x
“	no	0.9971444010734558	x
–	no	0.9986565113067627	x
dann	no	0.9206892848014832	x
aber	no	0.8761109113693237	x
:	no	0.9337703585624695	x
„	no	0.9998549222946167	x
Gute	no	0.9567349553108215	x
Nacht	no	0.9455134868621826	x
,	no	0.988466739654541	x
mein	no	0.9639616012573242	x
Lieber	no	0.9544729590415955	x
!	no	0.8699010610580444	x
“	no	0.9889619946479797	x
–	no	0.9922992587089539	x
„	no	0.999958872795105	x
O	no	0.9665634632110596	x
du	no	0.9654918313026428	x
herrliches	no	0.9596020579338074	x
,	no	0.981421947479248	x
du	no	0.9783124923706055	x
tiefes	no	0.9729016423225403	x
Gemüt	no	0.9223368763923645	x
“	no	0.9990262985229492	x
,	no	0.9987607002258301	x
rief	no	0.9818176627159119	x
Nathanael	no	0.9759399890899658	x
auf	no	0.973625123500824	x
seiner	no	0.9574168920516968	x
Stube	no	0.8763477206230164	x
,	no	0.9993846416473389	x
„	no	0.9999850988388062	x
nur	no	0.901487410068512	x
von	no	0.6187559962272644	x
dir	no	0.5845552682876587	x
,	no	0.9676405787467957	x
von	no	0.7764806151390076	x
dir	no	0.7268499732017517	x
allein	no	0.7299230694770813	x
werd	no	0.6099464297294617	x
ich	no	0.5418510437011719	x
ganz	no	0.4998210668563843	x
verstanden.	no	0.96277916431427	x
“	no	0.9978023171424866	x
Er	no	0.933353066444397	x
erbebte	no	0.9604339599609375	x
vor	no	0.9744112491607666	x
innerm	no	0.9580001831054688	x
Entzücken	no	0.6945475935935974	x
,	no	0.9999212026596069	x
wenn	no	0.8481670022010803	x
er	no	0.8121247887611389	x
bedachte	no	0.8018742799758911	x
,	no	0.9912660717964172	x
welch	no	0.9446114897727966	x
wunderbarer	no	0.9395754933357239	x
Zusammenklang	no	0.9336222410202026	x
sich	no	0.9422298073768616	x
in	no	0.9376832246780396	x
seinem	no	0.9273205995559692	x
und	no	0.9172960519790649	x
Olimpias	no	0.9050188660621643	x
Gemüt	no	0.8955608010292053	x
täglich	no	0.8880163431167603	x
mehr	no	0.870843231678009	x
offenbare	no	0.5897115468978882	x
