tok	sentstart	indirect_conf	indirect_pred
ihn	no	0.9648756980895996	x
bei	no	0.969119668006897	x
diesen	no	0.9785439372062683	x
Worten	no	0.9868860244750977	x
Siegmunds	no	0.9856705069541931	x
ergreifen	no	0.9897907376289368	x
wollte	no	0.9615165591239929	x
,	no	0.9999160766601562	x
durchaus	no	0.9748954772949219	x
nicht	no	0.9721367359161377	x
hin	no	0.5635769367218018	x
,	no	0.9994352459907532	x
er	no	0.9982838034629822	x
wurde	no	0.9980213642120361	x
Herr	no	0.9966627955436707	x
seines	no	0.9966208934783936	x
Unmuts	no	0.9975883960723877	x
und	no	0.9999082088470459	x
sagte	no	0.9997013211250305	x
bloß	no	0.9997114539146423	x
sehr	no	0.994520366191864	x
ernst	no	0.9984726309776306	x
:	no	0.9994613528251648	x
„	no	0.9949104189872742	x
Wohl	no	0.9964118599891663	x
mag	no	0.9987731575965881	x
euch	no	0.9987467527389526	x
,	no	0.9988858103752136	x
ihr	no	0.9866675734519958	x
kalten	no	0.9943063855171204	x
prosaischen	no	0.9955576062202454	x
Menschen	no	0.9964029788970947	x
,	no	0.9993120431900024	x
Olimpia	no	0.974658191204071	x
unheimlich	no	0.9842295050621033	x
sein	no	0.9839631915092468	x
.	no	0.582912802696228	x
Nur	yes	0.9996700286865234	x
dem	no	0.9838755130767822	x
poetischen	no	0.9947123527526855	x
Gemüt	no	0.9992392063140869	x
entfaltet	no	0.9904028177261353	x
sich	no	0.9917051792144775	x
das	no	0.9938315153121948	x
gleich	no	0.9910768270492554	x
organisierte	no	0.9949178695678711	x
!	no	0.9972654581069946	x
–	yes	0.9146538376808167	x
Nur	no	0.9951064586639404	x
mir	no	0.999649167060852	x
ging	no	0.9982795715332031	x
ihr	no	0.9965835809707642	x
Liebesblick	no	0.9972289204597473	x
auf	no	0.9968128800392151	x
und	no	0.9992671608924866	x
durchstrahlte	no	0.9865679740905762	x
Sinn	no	0.9913350939750671	x
und	no	0.9950056672096252	x
Gedanken	no	0.9985681772232056	x
,	no	0.9998295307159424	x
nur	no	0.7745752930641174	x
in	no	0.5251548290252686	x
Olimpias	no	0.7341054081916809	x
Liebe	no	0.5349701642990112	x
finde	no	0.8876277804374695	x
ich	no	0.5918552279472351	x
mein	no	0.5013909935951233	x
Selbst	no	0.7598776817321777	x
wieder	no	0.7297589182853699	x
.	no	0.9379860162734985	x
Euch	yes	0.9137608408927917	x
mag	no	0.9755229949951172	x
es	no	0.9904621243476868	x
nicht	no	0.9979346990585327	x
recht	no	0.9987871050834656	x
sein	no	0.9961430430412292	x
,	no	0.9998893737792969	x
daß	no	0.7727164030075073	x
sie	no	0.6030545234680176	x
nicht	no	0.7468960285186768	x
in	no	0.7598782181739807	x
platter	no	0.7498285174369812	x
Konversation	no	0.814948320388794	x
faselt	no	0.7898616790771484	x
wie	no	0.816655695438385	x
die	no	0.8342241644859314	x
andern	no	0.7681453227996826	x
flachen	no	0.784328281879425	x
Gemüter	no	0.6693694591522217	x
.	no	0.9825037121772766	x
Sie	yes	0.9974527955055237	x
spricht	no	0.9983717799186707	x
wenig	no	0.9987514019012451	x
Worte	no	0.9836042523384094	x
,	no	0.9999945163726807	x
das	no	0.9584253430366516	x
ist	no	0.9567288160324097	x
wahr	no	0.6169334053993225	x
;	no	0.999956488609314	x
aber	no	0.9820292592048645	x
diese	no	0.99873286485672	x
wenigen	no	0.9996472597122192	x
Worte	no	0.9991558790206909	x
erscheinen	no	0.9973655343055725	x
als	no	0.9961822628974915	x
echte	no	0.9956465363502502	x
Hieroglyphe	no	0.995079755783081	x
der	no	0.9949819445610046	x
innern	no	0.995612621307373	x
Welt	no	0.9944761395454407	x
voll	no	0.9960033297538757	x
Liebe	no	0.9941097497940063	x
und	no	0.9982455968856812	x
hoher	no	0.9962453246116638	x
Erkenntnis	no	0.9965201616287231	x
des	no	0.9949648976325989	x
geistigen	no	0.9962087869644165	x
Lebens	no	0.9959838390350342	x
in	no	0.9957590699195862	x
der	no	0.9945905208587646	x
Anschauung	no	0.995323121547699	x
des	no	0.995449960231781	x
ewigen	no	0.996174156665802	x
Jenseits	no	0.9965862035751343	x
.	no	0.9965879917144775	x
Doch	yes	0.9632154703140259	x
für	no	0.9610388278961182	x
alles	no	0.9808785915374756	x
das	no	0.9980179071426392	x
habt	no	0.9955845475196838	x
ihr	no	0.9976880550384521	x
keinen	no	0.9972503781318665	x
Sinn	no	0.9824207425117493	x
,	no	0.9999151229858398	x
und	no	0.99233478307724	x
alles	no	0.9969111084938049	x
sind	no	0.9938395619392395	x
verlorne	no	0.9941115975379944	x
Worte.	no	0.980246901512146	x
“	no	0.9994871616363525	x
–	no	0.9994547963142395	x
„	no	0.999484658241272	x
Behüte	no	0.9928314685821533	x
dich	no	0.9987934827804565	x
Gott	no	0.9997143149375916	x
,	no	0.9999688863754272	x
Herr	no	0.9877151846885681	x
Bruder	no	0.9917994737625122	x
“	no	0.9996877908706665	x
,	no	0.9999682903289795	x
sagte	no	0.9988681077957153	x
Siegmund	no	0.9997186064720154	x
sehr	no	0.9979833364486694	x
sanft	no	0.9992437362670898	x
,	no	0.9999300241470337	x
beinahe	no	0.9749235510826111	x
wehmütig	no	0.986575186252594	x
,	no	0.9998273253440857	x
„	no	0.9999102354049683	x
aber	no	0.9920467138290405	x
mir	no	0.9996975660324097	x
scheint	no	0.9994828701019287	x
es	no	0.9965746402740479	x
,	no	0.9999779462814331	x
du	no	0.5030418634414673	indirect
seist	no	0.9021886587142944	indirect
auf	no	0.8907681703567505	indirect
bösem	no	0.9118191003799438	indirect
Wege	no	0.9855782985687256	indirect
.	no	0.9999740123748779	indirect
Auf	yes	0.9952266216278076	x
mich	no	0.9991762042045593	x
kannst	no	0.9994620680809021	x
du	no	0.9981423616409302	x
rechnen	no	0.9964622855186462	x
,	no	0.9999736547470093	x
wenn	no	0.55299311876297	x
alles	no	0.9195044636726379	x
–	no	0.949856162071228	x
nein	no	0.8512744903564453	x
,	no	0.9948937892913818	x
ich	no	0.9881395101547241	x
mag	no	0.9955779314041138	x
nichts	no	0.9958833456039429	x
weiter	no	0.9966278672218323	x
sagen	no	0.9962588548660278	x
!	no	0.9838027954101562	x
“	no	0.994635283946991	x
–	no	0.9976035952568054	x
Dem	no	0.9977157115936279	x
Nathanael	no	0.999885082244873	x
war	no	0.9948858618736267	x
es	no	0.9986502528190613	x
plötzlich	no	0.997622549533844	x
,	no	0.9999903440475464	x
als	no	0.9076647758483887	x
meine	no	0.954953670501709	x
der	no	0.8878783583641052	x
kalte	no	0.8087545037269592	x
prosaische	no	0.7188774943351746	x
Siegmund	no	0.7152182459831238	x
es	no	0.6439031958580017	x
sehr	no	0.5536652207374573	x
treu	no	0.5050485730171204	x
mit	no	0.6371293663978577	x
ihm	no	0.992891788482666	x
,	no	0.963108241558075	x
er	no	0.9799225330352783	x
schüttelte	no	0.9966111779212952	x
daher	no	0.9978392720222473	x
die	no	0.993607759475708	x
ihm	no	0.9935089349746704	x
dargebotene	no	0.9974672794342041	x
Hand	no	0.9981620907783508	x
recht	no	0.9951891899108887	x
herzlich	no	0.9982743263244629	x
.	no	0.997979462146759	x
Nathanael	yes	0.9810798168182373	x
hatte	no	0.9735603928565979	x
rein	no	0.9902290105819702	x
vergessen	no	0.9932184815406799	x
,	no	0.9999585151672363	x
daß	no	0.7733795046806335	indirect
es	no	0.9854041934013367	indirect
eine	no	0.9941998720169067	indirect
Klara	no	0.9976243376731873	indirect
in	no	0.9969109892845154	indirect
der	no	0.9972165822982788	indirect
Welt	no	0.9984656572341919	indirect
gebe	no	0.999537467956543	indirect
,	no	0.9857863187789917	indirect
die	no	0.9967893958091736	indirect
er	no	0.9972033500671387	indirect
sonst	no	0.9988425970077515	indirect
geliebt	no	0.9999735355377197	indirect
;	no	0.9052403569221497	x
die	no	0.8418612480163574	x
Mutter	no	0.5114271640777588	x
–	no	0.9998425245285034	x
Lothar	no	0.9980109333992004	x
–	no	0.9998738765716553	x
alle	no	0.9866504669189453	x
waren	no	0.993858277797699	x
aus	no	0.9927008152008057	x
seinem	no	0.9937698245048523	x
Gedächtnis	no	0.9921923279762268	x
entschwunden	no	0.9883286952972412	x
,	no	0.9999480247497559	x
er	no	0.9886757135391235	x
lebte	no	0.9862722158432007	x
nur	no	0.9789772033691406	x
für	no	0.9697731733322144	x
Olimpia	no	0.9898163080215454	x
,	no	0.9995790123939514	x
bei	no	0.9604275822639465	x
der	no	0.9723559617996216	x
er	no	0.9891728162765503	x
täglich	no	0.9842703938484192	x
stundenlang	no	0.9913235902786255	x
saß	no	0.9956771731376648	x
und	no	0.9971411228179932	x
von	no	0.9879379868507385	x
seiner	no	0.9924059510231018	x
Liebe	no	0.9948309063911438	x
,	no	0.99748295545578	x
von	no	0.9885481595993042	x
zum	no	0.9912142157554626	x
Leben	no	0.9910175800323486	x
erglühter	no	0.9927664995193481	x
Sympathie	no	0.9957503080368042	x
,	no	0.998330295085907	x
von	no	0.9870041012763977	x
psychischer	no	0.9890230894088745	x
Wahlverwandtschaft	no	0.9944788217544556	x
phantasierte	no	0.9927653670310974	x
,	no	0.9995661377906799	x
welches	no	0.9725770354270935	x
alles	no	0.9720121622085571	x
Olimpia	no	0.9864835143089294	x
mit	no	0.9900308847427368	x
großer	no	0.990435779094696	x
Andacht	no	0.9959920048713684	x
anhörte	no	0.9953327775001526	x
.	no	0.9565081596374512	x
Aus	yes	0.9996696710586548	x
dem	no	0.9927523136138916	x
tiefsten	no	0.9978399276733398	x
Grunde	no	0.9955494403839111	x
des	no	0.9976122379302979	x
Schreibpults	no	0.998443067073822	x
holte	no	0.9898725748062134	x
Nathanael	no	0.9979043006896973	x
alles	no	0.9922235608100891	x
hervor	no	0.9985576272010803	x
,	no	0.9992082715034485	x
was	no	0.7952597141265869	x
er	no	0.7636879682540894	x
jemals	no	0.8997776508331299	x
geschrieben	no	0.9852956533432007	x
.	no	0.9874855875968933	x
Gedichte	yes	0.9631386399269104	x
,	no	0.99720299243927	x
Phantasien	no	0.9914302229881287	x
,	no	0.9983320832252502	x
Visionen	no	0.9933980703353882	x
,	no	0.9990102052688599	x
Romane	no	0.9883400201797485	x
,	no	0.9986395239830017	x
Erzählungen	no	0.9906647205352783	x
,	no	0.9998494386672974	x
das	no	0.9989323019981384	x
wurde	no	0.997421383857727	x
täglich	no	0.9942066669464111	x
vermehrt	no	0.995876669883728	x
mit	no	0.9963041543960571	x
allerlei	no	0.994341254234314	x
ins	no	0.9937729239463806	x
Blaue	no	0.9951007962226868	x
fliegenden	no	0.9958204030990601	x
Sonetten	no	0.9960393905639648	x
,	no	0.9991401433944702	x
Stanzen	no	0.9798031449317932	x
,	no	0.9951569437980652	x
Kanzonen	no	0.9509938359260559	x
,	no	0.9991918206214905	x
und	no	0.9979991316795349	x
das	no	0.9992407560348511	x
alles	no	0.9993606209754944	x
las	no	0.9977772831916809	x
er	no	0.9974814057350159	x
der	no	0.9879641532897949	x
Olimpia	no	0.9960709810256958	x
stundenlang	no	0.9961829781532288	x
hintereinander	no	0.9937008619308472	x
vor	no	0.9930679798126221	x
,	no	0.9997974038124084	x
ohne	no	0.9628965258598328	x
zu	no	0.9673187136650085	x
ermüden	no	0.9748167395591736	x
.	no	0.7201523184776306	x
Aber	yes	0.9893608689308167	x
auch	no	0.9891741275787354	x
noch	no	0.9797273874282837	x
nie	no	0.9929419755935669	x
hatte	no	0.9925944209098816	x
er	no	0.9969744682312012	x
eine	no	0.9937453269958496	x
solche	no	0.9942862391471863	x
herrliche	no	0.9949992895126343	x
Zuhörerin	no	0.9979313611984253	x
gehabt	no	0.9989759922027588	x
.	no	0.9974583983421326	x
Sie	yes	0.9964531660079956	x
stickte	no	0.9932814836502075	x
und	no	0.999170184135437	x
strickte	no	0.9926671385765076	x
nicht	no	0.9206913113594055	x
,	no	0.9997839331626892	x
sie	no	0.9989126920700073	x
sah	no	0.9982028007507324	x
nicht	no	0.9965644478797913	x
durchs	no	0.9957868456840515	x
Fenster	no	0.9913438558578491	x
,	no	0.9999107122421265	x
sie	no	0.9963040351867676	x
fütterte	no	0.9962753057479858	x
keinen	no	0.9942163228988647	x
Vogel	no	0.9902058243751526	x
,	no	0.9999178647994995	x
sie	no	0.9963904023170471	x
spielte	no	0.9968976974487305	x
mit	no	0.9976690411567688	x
keinem	no	0.9966687560081482	x
Schoßhündchen	no	0.9968608617782593	x
,	no	0.9996404647827148	x
mit	no	0.9704988598823547	x
keiner	no	0.9828528761863708	x
Lieblingskatze	no	0.895500123500824	x
,	no	0.9998551607131958	x
sie	no	0.9966649413108826	x
drehte	no	0.9952681660652161	x
keine	no	0.9967400431632996	x
Papierschnitzchen	no	0.9955241680145264	x
oder	no	0.9982110261917114	x
sonst	no	0.9955299496650696	x
etwas	no	0.9953874945640564	x
in	no	0.9947481751441956	x
der	no	0.9936767220497131	x
Hand	no	0.9749723076820374	x
,	no	0.9999309778213501	x
sie	no	0.9964836835861206	x
durfte	no	0.9962588548660278	x
kein	no	0.9953845143318176	x
Gähnen	no	0.9955917000770569	x
durch	no	0.9949980974197388	x
einen	no	0.996660590171814	x
leisen	no	0.9953183531761169	x
erzwungenen	no	0.9945912957191467	x
Husten	no	0.9955286383628845	x
bezwingen	no	0.9572709202766418	x
–	no	0.9999570846557617	x
kurz	no	0.9926726222038269	x
!	no	0.9978722333908081	x
–	yes	0.9998067021369934	x
stundenlang	no	0.9826812148094177	x
sah	no	0.9924558401107788	x
sie	no	0.9992276430130005	x
mit	no	0.9967558979988098	x
starrem	no	0.9957042336463928	x
Blick	no	0.9991531372070312	x
unverwandt	no	0.9987331032752991	x
dem	no	0.9918849468231201	x
Geliebten	no	0.9977800250053406	x
ins	no	0.990807831287384	x
Auge	no	0.9914202690124512	x
,	no	0.9993873834609985	x
ohne	no	0.9954779744148254	x
sich	no	0.991967499256134	x
zu	no	0.9926465749740601	x
rücken	no	0.9889088273048401	x
und	no	0.9987932443618774	x
zu	no	0.9922167062759399	x
bewegen	no	0.9564306139945984	x
,	no	0.9998922348022461	x
und	no	0.9970061182975769	x
immer	no	0.9813870787620544	x
glühender	no	0.9928897619247437	x
,	no	0.9988883137702942	x
immer	no	0.9785601496696472	x
lebendiger	no	0.9969120025634766	x
wurde	no	0.9950773119926453	x
dieser	no	0.9941423535346985	x
Blick	no	0.997635006904602	x
.	no	0.9982878565788269	x
Nur	yes	0.9969971179962158	x
wenn	no	0.9936121106147766	x
Nathanael	no	0.9961800575256348	x
endlich	no	0.9975684285163879	x
aufstand	no	0.9965699911117554	x
und	no	0.9979325532913208	x
ihr	no	0.9970381259918213	x
die	no	0.9932730197906494	x
Hand	no	0.9838935136795044	x
,	no	0.9993335604667664	x
auch	no	0.9913322329521179	x
wohl	no	0.9962215423583984	x
den	no	0.9967986345291138	x
Mund	no	0.9965997338294983	x
küßte	no	0.960184633731842	x
,	no	0.9997610449790955	x
sagte	no	0.999445378780365	x
sie	no	0.9982801675796509	x
:	no	0.9993201494216919	x
„	no	0.9972410202026367	x
Ach	no	0.9845070838928223	x
,	no	0.9984022974967957	x
ach	no	0.9821398854255676	x
!	no	0.9824249148368835	x
“	no	0.9948728680610657	x
–	no	0.9995495676994324	x
dann	no	0.9892241358757019	x
aber	no	0.9907357096672058	x
:	no	0.99907386302948	x
„	no	0.9972372055053711	x
Gute	no	0.9937763214111328	x
Nacht	no	0.9953117370605469	x
,	no	0.9998189806938171	x
mein	no	0.996333122253418	x
Lieber	no	0.9989526271820068	x
!	no	0.9966891407966614	x
“	no	0.9986363053321838	x
–	no	0.9991003274917603	x
„	no	0.9994643330574036	x
O	no	0.9936959147453308	x
du	no	0.9957801103591919	x
herrliches	no	0.9984879493713379	x
,	no	0.9998132586479187	x
du	no	0.9967033267021179	x
tiefes	no	0.9981960654258728	x
Gemüt	no	0.9954517483711243	x
“	no	0.9994428753852844	x
,	no	0.999840259552002	x
rief	no	0.9959171414375305	x
Nathanael	no	0.998791515827179	x
auf	no	0.9937083721160889	x
seiner	no	0.9936131834983826	x
Stube	no	0.9967669248580933	x
,	no	0.9997656941413879	x
„	no	0.99843829870224	x
nur	no	0.9449416399002075	x
von	no	0.9509678483009338	x
dir	no	0.9430075883865356	x
,	no	0.998818576335907	x
von	no	0.9770050048828125	x
dir	no	0.9799745678901672	x
allein	no	0.99277263879776	x
werd	no	0.9903443455696106	x
ich	no	0.9951171875	x
ganz	no	0.9939613938331604	x
verstanden.	no	0.9722703695297241	x
“	no	0.9959425330162048	x
Er	no	0.9989720582962036	x
erbebte	no	0.9995368719100952	x
vor	no	0.9974851608276367	x
innerm	no	0.9959392547607422	x
Entzücken	no	0.9985419511795044	x
,	no	0.9999467134475708	x
wenn	no	0.8476077914237976	x
er	no	0.9784214496612549	x
bedachte	no	0.9965336322784424	x
,	no	0.9999812841415405	x
welch	no	0.6233103275299072	indirect
wunderbarer	no	0.8928582072257996	indirect
Zusammenklang	no	0.9552310705184937	indirect
sich	no	0.9798617362976074	indirect
in	no	0.9921499490737915	indirect
seinem	no	0.9917844533920288	indirect
und	no	0.9947562217712402	indirect
Olimpias	no	0.9973714351654053	indirect
Gemüt	no	0.9971799850463867	indirect
täglich	no	0.9984525442123413	indirect
mehr	no	0.9991523027420044	indirect
offenbare	no	0.9999754428863525	indirect
;	no	0.9845876693725586	x
denn	no	0.8470425605773926	x
es	no	0.9971370697021484	x
schien	no	0.9985504746437073	x
ihm	no	0.9960663914680481	x
,	no	0.9999710321426392	x
als	no	0.6913184523582458	indirect
habe	no	0.7490310072898865	indirect
Olimpia	no	0.7991431355476379	indirect
über	no	0.8181110620498657	indirect
seine	no	0.8709564208984375	indirect
Werke	no	0.8745622634887695	x
,	no	0.9848671555519104	x
über	no	0.9434657692909241	x
seine	no	0.9729589819908142	x
Dichtergabe	no	0.9803268909454346	x
überhaupt	no	0.9669386744499207	x
recht	no	0.9374141693115234	x
tief	no	0.9554388523101807	x
aus	no	0.9563111066818237	x
seinem	no	0.9605225920677185	x
Innern	no	0.9647719264030457	x
gesprochen	no	0.5790102481842041	x
,	no	0.9996531009674072	x
ja	no	0.9295396208763123	x
als	no	0.9651064872741699	x
habe	no	0.8993639945983887	x
die	no	0.9423251748085022	x
Stimme	no	0.9521310925483704	x
aus	no	0.9449889063835144	x
seinem	no	0.9456719160079956	x
Innern	no	0.9679754376411438	x
selbst	no	0.9744584560394287	x
herausgetönt	no	0.9611330628395081	x
.	no	0.9057607650756836	x
Das	yes	0.9999357461929321	x
mußte	no	0.9980814456939697	x
denn	no	0.9989385008811951	x
wohl	no	0.998314380645752	x
auch	no	0.9937226176261902	x
sein	no	0.9472734928131104	x
;	no	0.9999933242797852	x
denn	no	0.8706483244895935	x
mehr	no	0.9563969969749451	x
Worte	no	0.8356679677963257	x
,	no	0.9978849291801453	x
als	no	0.9909946322441101	x
vorhin	no	0.9947984218597412	x
erwähnt	no	0.7526849508285522	x
,	no	0.9999184608459473	x
sprach	no	0.9991967082023621	x
Olimpia	no	0.9989116191864014	x
niemals	no	0.9879072308540344	x
.	no	0.947726845741272	x
Erinnerte	yes	0.9994890689849854	x
sich	no	0.9995461106300354	x
aber	no	0.9994319081306458	x
auch	no	0.9978260397911072	x
Nathanael	no	0.9986386895179749	x
in	no	0.9765249490737915	x
hellen	no	0.9900484085083008	x
nüchternen	no	0.9919384121894836	x
Augenblicken	no	0.9932274222373962	x
,	no	0.9999582767486572	x
z	no	0.9370989203453064	x
.	no	0.9968773126602173	x
B.	yes	0.972190260887146	x
morgens	no	0.9473170638084412	x
gleich	no	0.9732850790023804	x
nach	no	0.9723848104476929	x
dem	no	0.9785609245300293	x
Erwachen	no	0.9650694131851196	x
,	no	0.9997555613517761	x
wirklich	no	0.9562299847602844	x
an	no	0.9433866143226624	x
Olimpias	no	0.9308096170425415	x
gänzliche	no	0.9465182423591614	x
Passivität	no	0.8423588871955872	x
und	no	0.914458155632019	x
Wortkargheit	no	0.9629178643226624	x
,	no	0.9913098812103271	x
so	no	0.9972540736198425	x
sprach	no	0.9994797110557556	x
er	no	0.9995564818382263	x
