tok	sentstart	indirect_conf	indirect_pred
und	no	0.9945230484008789	x
von	no	0.9945623278617859	x
seiner	no	0.9944654107093811	x
Liebe	no	0.9946330785751343	x
,	no	0.9962981343269348	x
von	no	0.9958480596542358	x
zum	no	0.9955374002456665	x
Leben	no	0.9955488443374634	x
erglühter	no	0.9951817393302917	x
Sympathie	no	0.9956366419792175	x
,	no	0.9978702068328857	x
von	no	0.996068000793457	x
psychischer	no	0.9953626394271851	x
Wahlverwandtschaft	no	0.9942347407341003	x
phantasierte	no	0.9769549369812012	x
,	no	0.999924898147583	x
welches	no	0.9900526404380798	x
alles	no	0.9860398769378662	x
Olimpia	no	0.9844921827316284	x
mit	no	0.9837785363197327	x
großer	no	0.9829394817352295	x
Andacht	no	0.984686553478241	x
anhörte	no	0.9823498129844666	x
.	no	0.5077759027481079	x
Aus	yes	0.9971227049827576	x
dem	no	0.9996180534362793	x
tiefsten	no	0.997850775718689	x
Grunde	no	0.997577965259552	x
des	no	0.9982860684394836	x
Schreibpults	no	0.9943506121635437	x
holte	no	0.9992800354957581	x
Nathanael	no	0.9984453320503235	x
alles	no	0.9987481832504272	x
hervor	no	0.9964838027954102	x
,	no	0.999798595905304	x
was	no	0.9738261103630066	x
er	no	0.9679153561592102	x
jemals	no	0.9619821906089783	x
geschrieben	no	0.9499620795249939	x
.	no	0.870356023311615	x
Gedichte	yes	0.8489986658096313	x
,	no	0.9356703162193298	x
Phantasien	no	0.9499037861824036	x
,	no	0.9584545493125916	x
Visionen	no	0.9644296169281006	x
,	no	0.9704568982124329	x
Romane	no	0.9727564454078674	x
,	no	0.9729496836662292	x
Erzählungen	no	0.8836042284965515	x
,	no	0.9961662292480469	x
das	no	0.998231828212738	x
wurde	no	0.9978315234184265	x
täglich	no	0.9972564578056335	x
vermehrt	no	0.9972954392433167	x
mit	no	0.9977604150772095	x
allerlei	no	0.9966968297958374	x
ins	no	0.9966751337051392	x
Blaue	no	0.9965835213661194	x
fliegenden	no	0.9961262345314026	x
Sonetten	no	0.9975021481513977	x
,	no	0.9975916147232056	x
Stanzen	no	0.9968129992485046	x
,	no	0.9963801503181458	x
Kanzonen	no	0.981698751449585	x
,	no	0.9995338916778564	x
und	no	0.9995902180671692	x
das	no	0.9988753199577332	x
alles	no	0.9969882369041443	x
las	no	0.9963343143463135	x
er	no	0.9990793466567993	x
der	no	0.9957467913627625	x
Olimpia	no	0.9958589673042297	x
stundenlang	no	0.996428906917572	x
hintereinander	no	0.9948008060455322	x
vor	no	0.986160397529602	x
,	no	0.9998339414596558	x
ohne	no	0.9956898093223572	x
zu	no	0.9913424253463745	x
ermüden	no	0.9908908009529114	x
.	no	0.7446373701095581	x
Aber	yes	0.9984227418899536	x
auch	no	0.9990295171737671	x
noch	no	0.9970663189888	x
nie	no	0.9971531629562378	x
hatte	no	0.9975468516349792	x
er	no	0.9974038004875183	x
eine	no	0.9970239996910095	x
solche	no	0.9970294237136841	x
herrliche	no	0.9971127510070801	x
Zuhörerin	no	0.9970558881759644	x
gehabt	no	0.9967948794364929	x
.	no	0.9946870803833008	x
Sie	yes	0.9912773370742798	x
stickte	no	0.9960882663726807	x
und	no	0.9960960745811462	x
strickte	no	0.9955607652664185	x
nicht	no	0.9881780743598938	x
,	no	0.9999356269836426	x
sie	no	0.9977278113365173	x
sah	no	0.998478353023529	x
nicht	no	0.9960306286811829	x
durchs	no	0.9933512806892395	x
Fenster	no	0.9758567214012146	x
,	no	0.9998438358306885	x
sie	no	0.9973821043968201	x
fütterte	no	0.9952471852302551	x
keinen	no	0.9931567311286926	x
Vogel	no	0.9678910374641418	x
,	no	0.9997726082801819	x
sie	no	0.9975469708442688	x
spielte	no	0.9980972409248352	x
mit	no	0.9961158037185669	x
keinem	no	0.9955227375030518	x
Schoßhündchen	no	0.9948122501373291	x
,	no	0.9963894486427307	x
mit	no	0.9951930046081543	x
keiner	no	0.9933884143829346	x
Lieblingskatze	no	0.9746114015579224	x
,	no	0.9999085664749146	x
sie	no	0.9977291226387024	x
drehte	no	0.9973329305648804	x
keine	no	0.9959729313850403	x
Papierschnitzchen	no	0.996234118938446	x
oder	no	0.9959532022476196	x
sonst	no	0.9958627223968506	x
etwas	no	0.9955970644950867	x
in	no	0.9948647618293762	x
der	no	0.9933445453643799	x
Hand	no	0.9550892114639282	x
,	no	0.9998623132705688	x
sie	no	0.9972986578941345	x
durfte	no	0.9985254406929016	x
kein	no	0.9960092306137085	x
Gähnen	no	0.9957007765769958	x
durch	no	0.9954565763473511	x
einen	no	0.9953258037567139	x
leisen	no	0.9950738549232483	x
erzwungenen	no	0.995283305644989	x
Husten	no	0.9928540587425232	x
bezwingen	no	0.9595779180526733	x
–	no	0.9992144107818604	x
kurz	no	0.9995995163917542	x
!	no	0.9943398833274841	x
–	yes	0.9999325275421143	x
stundenlang	no	0.9972143769264221	x
sah	no	0.9983047246932983	x
sie	no	0.9991587400436401	x
mit	no	0.9973421692848206	x
starrem	no	0.9966322779655457	x
Blick	no	0.9966228008270264	x
unverwandt	no	0.996867835521698	x
dem	no	0.9966539144515991	x
Geliebten	no	0.9963178634643555	x
ins	no	0.995610773563385	x
Auge	no	0.986735999584198	x
,	no	0.9993311166763306	x
ohne	no	0.996273398399353	x
sich	no	0.9959012866020203	x
zu	no	0.9952515363693237	x
rücken	no	0.9953153133392334	x
und	no	0.9952720999717712	x
zu	no	0.9892528653144836	x
bewegen	no	0.8916361927986145	x
,	no	0.9995525479316711	x
und	no	0.999439537525177	x
immer	no	0.9968409538269043	x
glühender	no	0.9953495860099792	x
,	no	0.9993059635162354	x
immer	no	0.9962641596794128	x
lebendiger	no	0.9957285523414612	x
wurde	no	0.9982264637947083	x
dieser	no	0.9972025156021118	x
Blick	no	0.9968919157981873	x
.	no	0.9963172674179077	x
Nur	yes	0.9967343807220459	x
wenn	no	0.9969052672386169	x
Nathanael	no	0.9970844388008118	x
endlich	no	0.9976837635040283	x
aufstand	no	0.9970012307167053	x
und	no	0.9974944591522217	x
ihr	no	0.9971728324890137	x
die	no	0.9967998266220093	x
Hand	no	0.9967690706253052	x
,	no	0.9978813529014587	x
auch	no	0.9966213703155518	x
wohl	no	0.9965218305587769	x
den	no	0.9961822628974915	x
Mund	no	0.9943047165870667	x
küßte	no	0.9634605050086975	x
,	no	0.9997193217277527	x
sagte	no	0.9995847344398499	x
sie	no	0.9951209425926208	x
:	no	0.9985703229904175	x
„	no	0.9998527765274048	x
Ach	no	0.9980377554893494	x
,	no	0.9998856782913208	x
ach	no	0.9918668866157532	x
!	no	0.9589768648147583	x
“	no	0.9902008175849915	x
–	no	0.9993676543235779	x
dann	no	0.9970494508743286	x
aber	no	0.9953283071517944	x
:	no	0.998853325843811	x
„	no	0.999630331993103	x
Gute	no	0.9991626739501953	x
Nacht	no	0.9403073787689209	x
,	no	0.9993354678153992	x
mein	no	0.9970725774765015	x
Lieber	no	0.9971985816955566	x
!	no	0.9731103181838989	x
“	no	0.9916828870773315	x
–	no	0.9983533620834351	x
„	no	0.9997943043708801	x
O	no	0.9998155236244202	x
du	no	0.9928176403045654	x
herrliches	no	0.9886454343795776	x
,	no	0.9958561062812805	x
du	no	0.9924913048744202	x
tiefes	no	0.9866318106651306	x
Gemüt	no	0.9322779178619385	x
“	no	0.9904630780220032	x
,	no	0.9999567270278931	x
rief	no	0.9991512298583984	x
Nathanael	no	0.9975121021270752	x
auf	no	0.9982414245605469	x
seiner	no	0.9950290322303772	x
Stube	no	0.9800713658332825	x
,	no	0.9999321699142456	x
„	no	0.9999078512191772	x
nur	no	0.9878743290901184	x
von	no	0.9796987771987915	x
dir	no	0.9717275500297546	x
,	no	0.9880595803260803	x
von	no	0.9824617505073547	x
dir	no	0.9804844260215759	x
allein	no	0.978286623954773	x
werd	no	0.9706826210021973	x
ich	no	0.965205729007721	x
ganz	no	0.9472379684448242	x
verstanden.	no	0.5284291505813599	x
“	no	0.9933819770812988	x
Er	no	0.9998435974121094	x
erbebte	no	0.9982267022132874	x
vor	no	0.9979352951049805	x
innerm	no	0.9943509101867676	x
Entzücken	no	0.9820075631141663	x
,	no	0.9999680519104004	x
wenn	no	0.995686411857605	x
er	no	0.9940055012702942	x
bedachte	no	0.9990473389625549	x
,	no	0.999996542930603	x
welch	no	0.599772572517395	indirect
wunderbarer	no	0.6013703942298889	indirect
Zusammenklang	no	0.7275636792182922	indirect
sich	no	0.8485520482063293	indirect
in	no	0.8866063952445984	indirect
seinem	no	0.904288113117218	indirect
und	no	0.924985945224762	indirect
Olimpias	no	0.9348814487457275	indirect
Gemüt	no	0.9492524266242981	indirect
täglich	no	0.9719563126564026	indirect
mehr	no	0.9879463315010071	indirect
offenbare	no	0.9995600581169128	indirect
;	no	0.5900127291679382	x
denn	no	0.67835533618927	x
es	no	0.9365867972373962	x
schien	no	0.9995906949043274	x
ihm	no	0.9976257681846619	x
,	no	0.9999936819076538	x
als	no	0.8875045776367188	x
habe	no	0.535365104675293	x
Olimpia	no	0.5407530665397644	x
über	no	0.5891779065132141	x
seine	no	0.6596397757530212	x
Werke	no	0.5297924876213074	indirect
,	no	0.9107131361961365	indirect
über	no	0.810189425945282	indirect
seine	no	0.742111086845398	indirect
Dichtergabe	no	0.7197762727737427	indirect
überhaupt	no	0.7246255278587341	indirect
recht	no	0.703075647354126	indirect
tief	no	0.6884322762489319	indirect
aus	no	0.653238832950592	indirect
seinem	no	0.594871997833252	indirect
Innern	no	0.49976831674575806	indirect
gesprochen	no	0.8472750782966614	indirect
,	no	0.9149474501609802	indirect
ja	no	0.9187378883361816	indirect
als	no	0.7373644113540649	indirect
habe	no	0.5016511082649231	indirect
die	no	0.5891984701156616	indirect
Stimme	no	0.5945425033569336	indirect
aus	no	0.5952202677726746	indirect
seinem	no	0.6102403402328491	indirect
Innern	no	0.622193455696106	indirect
selbst	no	0.6780501008033752	indirect
herausgetönt	no	0.747421145439148	indirect
.	no	0.9968796968460083	indirect
Das	yes	0.7633306384086609	x
mußte	no	0.9513938426971436	x
denn	no	0.9604600071907043	x
wohl	no	0.9851402640342712	x
auch	no	0.9840672016143799	x
sein	no	0.842153012752533	x
;	no	0.9995242357254028	x
denn	no	0.9974259734153748	x
mehr	no	0.9921024441719055	x
Worte	no	0.9390702247619629	x
,	no	0.9980224370956421	x
als	no	0.992997407913208	x
vorhin	no	0.989236056804657	x
erwähnt	no	0.9959773421287537	x
,	no	0.9999877214431763	x
sprach	no	0.9447778463363647	x
Olimpia	no	0.8963522911071777	x
niemals	no	0.8269418478012085	x
.	no	0.9241586923599243	x
Erinnerte	yes	0.9761402606964111	x
sich	no	0.9572271108627319	x
aber	no	0.9896696209907532	x
auch	no	0.9955215454101562	x
Nathanael	no	0.9960606694221497	x
in	no	0.9960055947303772	x
hellen	no	0.9956678152084351	x
nüchternen	no	0.9960771203041077	x
Augenblicken	no	0.9956587553024292	x
,	no	0.999051034450531	x
z	no	0.9970558881759644	x
.	no	0.9971997737884521	x
B.	yes	0.9973925352096558	x
morgens	no	0.9971060156822205	x
gleich	no	0.9970592260360718	x
nach	no	0.9970152378082275	x
dem	no	0.9967570900917053	x
Erwachen	no	0.9952964186668396	x
,	no	0.9994456171989441	x
wirklich	no	0.9967398047447205	x
an	no	0.9950130581855774	x
Olimpias	no	0.9947041869163513	x
gänzliche	no	0.9937052130699158	x
Passivität	no	0.9945019483566284	x
und	no	0.9916402101516724	x
Wortkargheit	no	0.9421988129615784	x
,	no	0.9997168183326721	x
so	no	0.9946495890617371	x
sprach	no	0.9993409514427185	x
er	no	0.9976072311401367	x
doch	no	0.9969755411148071	x
:	no	0.9953258037567139	x
„	no	0.9999300241470337	x
Was	no	0.9972525238990784	x
sind	no	0.993309736251831	x
Worte	no	0.9932929277420044	x
–	no	0.99017733335495	x
Worte	no	0.9898977279663086	x
!	no	0.9235431551933289	x
–	yes	0.966794490814209	x
Der	no	0.9997128844261169	x
Blick	no	0.9964054822921753	x
ihres	no	0.9969301819801331	x
himmlischen	no	0.9968734383583069	x
Auges	no	0.9965020418167114	x
sagt	no	0.9980012774467468	x
mehr	no	0.9991933703422546	x
als	no	0.9967267513275146	x
jede	no	0.9965332746505737	x
Sprache	no	0.9968081116676331	x
hienieden	no	0.9966416358947754	x
.	no	0.9971916079521179	x
Vermag	yes	0.9958957433700562	x
denn	no	0.9956425428390503	x
überhaupt	no	0.9958522319793701	x
ein	no	0.9958174824714661	x
Kind	no	0.9963956475257874	x
des	no	0.996733546257019	x
Himmels	no	0.997022807598114	x
sich	no	0.9968542456626892	x
einzuschichten	no	0.99562668800354	x
in	no	0.9965552091598511	x
den	no	0.9969174861907959	x
engen	no	0.9970370531082153	x
Kreis	no	0.9967595934867859	x
,	no	0.9974014759063721	x
den	no	0.9966918230056763	x
ein	no	0.9968423843383789	x
klägliches	no	0.9969483017921448	x
irdisches	no	0.9969325065612793	x
Bedürfnis	no	0.9967306852340698	x
gezogen	no	0.9959198236465454	x
?	no	0.9245763421058655	x
“	no	0.99797123670578	x
–	no	0.9998621940612793	x
Professor	no	0.9990395903587341	x
Spallanzani	no	0.9909674525260925	x
schien	no	0.9998637437820435	x
hocherfreut	no	0.9958546161651611	x
über	no	0.9968269467353821	x
das	no	0.9956631064414978	x
Verhältnis	no	0.9950591325759888	x
seiner	no	0.9946092367172241	x
Tochter	no	0.9939542412757874	x
mit	no	0.9861735105514526	x
Nathanael	no	0.9210856556892395	x
;	no	0.9998507499694824	x
er	no	0.9987587928771973	x
gab	no	0.9986875653266907	x
diesem	no	0.9956211447715759	x
allerlei	no	0.9953879714012146	x
unzweideutige	no	0.9954110980033875	x
Zeichen	no	0.9955392479896545	x
seines	no	0.9926373958587646	x
Wohlwollens	no	0.9410396218299866	x
,	no	0.9997411370277405	x
und	no	0.9996340274810791	x
als	no	0.9980598092079163	x
es	no	0.996243953704834	x
Nathanael	no	0.996843695640564	x
endlich	no	0.9969637989997864	x
wagte	no	0.99920254945755	x
,	no	0.9999809265136719	x
von	no	0.9691967368125916	x
ferne	no	0.940113365650177	x
auf	no	0.9042832255363464	x
eine	no	0.8476600050926208	x
Verbindung	no	0.8136166930198669	x
mit	no	0.6934092044830322	x
Olimpia	no	0.632381021976471	x
anzuspielen	no	0.9385741949081421	x
,	no	0.9874759316444397	x
lächelte	no	0.9791889786720276	x
dieser	no	0.9948155283927917	x
mit	no	0.9947555065155029	x
dem	no	0.9969614148139954	x
ganzen	no	0.995055079460144	x
Gesicht	no	0.979407787322998	x
und	no	0.9973610043525696	x
meinte	no	0.9999802112579346	x
:	no	0.9999957084655762	x
er	no	0.6038084626197815	indirect
werde	no	0.9747307896614075	indirect
seiner	no	0.988387405872345	indirect
Tochter	no	0.9921770691871643	indirect
völlig	no	0.9930586814880371	indirect
freie	no	0.9935413599014282	indirect
Wahl	no	0.9938328266143799	indirect
lassen	no	0.9953411817550659	indirect
.	no	0.9991607666015625	indirect
–	yes	0.9104874134063721	x
Ermutigt	no	0.999570906162262	x
durch	no	0.997016191482544	x
diese	no	0.9979447722434998	x
Worte	no	0.9973288774490356	x
,	no	0.9981839060783386	x
brennendes	no	0.9958385229110718	x
Verlangen	no	0.9970023036003113	x
im	no	0.9944251775741577	x
Herzen	no	0.9644331932067871	x
,	no	0.9996234178543091	x
beschloß	no	0.9999880790710449	x
Nathanael	no	0.9933056235313416	x
,	no	0.9999969005584717	x
gleich	no	0.7633599638938904	indirect
am	no	0.5389755964279175	indirect
folgenden	no	0.6840375065803528	indirect
Tage	no	0.7457469701766968	indirect
Olimpia	no	0.8371579647064209	indirect
anzuflehen	no	0.9759006500244141	indirect
,	no	0.9783805012702942	indirect
daß	no	0.8586530089378357	indirect
sie	no	0.9595606923103333	indirect
das	no	0.9787557125091553	indirect
unumwunden	no	0.9817261099815369	indirect
in	no	0.9850950241088867	indirect
deutlichen	no	0.9882602691650391	indirect
Worten	no	0.9918586611747742	indirect
ausspreche	no	0.9971967935562134	indirect
,	no	0.7677889466285706	indirect
was	no	0.967836320400238	indirect
längst	no	0.9820331931114197	indirect
ihr	no	0.9874356985092163	indirect
holder	no	0.9904927611351013	indirect
Liebesblick	no	0.9934139847755432	indirect
ihm	no	0.9955722093582153	indirect
gesagt	no	0.9988172054290771	indirect
,	no	0.7748042345046997	indirect
daß	no	0.9665839672088623	indirect
sie	no	0.9904022216796875	indirect
sein	no	0.9937111139297485	indirect
eigen	no	0.9954439401626587	indirect
immerdar	no	0.9962452054023743	indirect
sein	no	0.9972585439682007	indirect
wolle	no	0.9987633228302002	indirect
.	no	0.9998890161514282	indirect
Er	yes	0.7680893540382385	x
suchte	no	0.999567449092865	x
nach	no	0.9997504353523254	x
dem	no	0.9974560141563416	x
Ringe	no	0.9943673014640808	x
,	no	0.9997361302375793	x
den	no	0.9932445883750916	x
ihm	no	0.9917572140693665	x
beim	no	0.9906653165817261	x
Abschiede	no	0.9911764860153198	x
die	no	0.9895083904266357	x
Mutter	no	0.9853427410125732	x
geschenkt	no	0.8852572441101074	x
,	no	0.9998352527618408	x
um	no	0.9958339929580688	x
ihn	no	0.993812084197998	x
Olimpia	no	0.993565022945404	x
als	no	0.9931846261024475	x
Symbol	no	0.9932225942611694	x
seiner	no	0.9931053519248962	x
Hingebung	no	0.9933004379272461	x
,	no	0.994503378868103	x
seines	no	0.9942644238471985	x
mit	no	0.9941197633743286	x
ihr	no	0.9943017959594727	x
aufkeimenden	no	0.9945191740989685	x
,	no	0.9955679774284363	x
blühenden	no	0.9956299066543579	x
Lebens	no	0.9958789348602295	x
darzureichen	no	0.9958562254905701	x
.	no	0.993771493434906	x
Klaras	yes	0.8594159483909607	x
,	no	0.9892758131027222	x
Lothars	no	0.9370805025100708	x
Briefe	no	0.9179754853248596	x
fielen	no	0.978721559047699	x
ihm	no	0.9881383776664734	x
dabei	no	0.9891954660415649	x
in	no	0.9841558933258057	x
die	no	0.9742321968078613	x
Hände	no	0.7868667840957642	x
;	no	0.9994427561759949	x
gleichgültig	no	0.9969147443771362	x
warf	no	0.9987605810165405	x
er	no	0.9989867806434631	x
sie	no	0.9950428009033203	x
beiseite	no	0.9568589329719543	x
,	no	0.9994800686836243	x
fand	no	0.9992107152938843	x
den	no	0.9945578575134277	x
Ring	no	0.9556828141212463	x
,	no	0.9997201561927795	x
steckte	no	0.9963745474815369	x
ihn	no	0.9929236173629761	x
ein	no	0.9892516732215881	x
und	no	0.9994584918022156	x
rannte	no	0.9980939030647278	x
herüber	no	0.9959630370140076	x
zu	no	0.9960392713546753	x
Olimpia	no	0.9959636926651001	x
.	no	0.8924859166145325	x
Schon	yes	0.9996680021286011	x
auf	no	0.9984906911849976	x
der	no	0.9981011748313904	x
Treppe	no	0.9956940412521362	x
,	no	0.9987393021583557	x
auf	no	0.9961200952529907	x
dem	no	0.9958427548408508	x
Flur	no	0.9907864928245544	x
vernahm	no	0.9977670907974243	x
er	no	0.9994891881942749	x
ein	no	0.9985228180885315	x
wunderliches	no	0.9952582716941833	x
Getöse	no	0.9869968891143799	x
;	no	0.999972939491272	x
es	no	0.9941293001174927	x
schien	no	0.9980167150497437	x
aus	no	0.9952928423881531	x
Spallanzanis	no	0.9947859644889832	x
Studierzimmer	no	0.9941936135292053	x
herauszuschallen	no	0.9932724237442017	x
.	no	0.8646501898765564	x
–	yes	0.9954615235328674	x
Ein	no	0.9998406171798706	x
Stampfen	no	0.9959569573402405	x
–	no	0.998073935508728	x
ein	no	0.9976919889450073	x
Klirren	no	0.9967718720436096	x
–	no	0.9980467557907104	x
ein	no	0.99727863073349	x
Stoßen	no	0.9967588782310486	x
–	no	0.9967167973518372	x
Schlagen	no	0.9980113506317139	x
gegen	no	0.9970636963844299	x
die	no	0.9962244033813477	x
Tür	no	0.9933241009712219	x
,	no	0.9993804693222046	x
dazwischen	no	0.9960727691650391	x
Flüche	no	0.9965258240699768	x
und	no	0.99626225233078	x
Verwünschungen	no	0.9963961243629456	x
